case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
prerequisite-1-False-reversed,prerequisite,32,answer,yes,yes,True,0.99,1.0,1.0,0.0
evidence-1-plain,evidence,33,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional-3-reversed,conditional,34,answer,yes,yes,True,1.0,1.0,1.0,0.0
object_tracking-5-explicit,object_tracking,35,answer,garden,garden,True,1.0,1.0,1.0,0.0
decimal-0-explicit,decimal,36,answer,second,second,True,0.96,0.97,0.97,0.0018000000000000017
conditional-2-explicit,conditional,37,answer,yes,yes,True,1.0,1.0,1.0,0.0
negation-2-plain,negation,38,answer,yes,yes,True,0.94,0.96,0.96,0.003200000000000003
retrieval-128-middle-2-plain,retrieval,39,answer,C396,C396,True,1.0,1.0,1.0,0.0
evidence-4-reversed,evidence,40,answer,yes,yes,True,0.95,0.97,0.97,0.0018000000000000017
retrieval-512-end-2-reversed,retrieval,41,answer,C983,C983,True,1.0,1.0,1.0,0.0
retrieval-512-middle-2-explicit,retrieval,42,answer,C521,C521,True,1.0,1.0,1.0,0.0
retrieval-16-middle-0-explicit,retrieval,43,answer,C296,C296,True,1.0,1.0,1.0,0.0
decimal-2-explicit,decimal,44,answer,second,second,True,0.96,0.97,0.97,0.0018000000000000017
retrieval-512-middle-0-reversed,retrieval,45,answer,C499,C499,True,1.0,1.0,1.0,0.0
retrieval-128-end-0-reversed,retrieval,46,answer,C711,C711,True,1.0,1.0,1.0,0.0
retrieval-512-start-1-plain,retrieval,47,answer,C011,C011,True,1.0,1.0,1.0,0.0
prerequisite-1-True-reversed,prerequisite,48,answer,no,no,True,1.0,1.0,1.0,0.0
decimal-4-plain,decimal,49,answer,second,second,True,1.0,1.0,1.0,0.0
quantifiers-1-reversed,quantifiers,50,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-middle-1-plain,retrieval,51,answer,C510,C510,True,1.0,1.0,1.0,0.0
conditional-0-plain,conditional,52,answer,no,no,True,1.0,1.0,1.0,0.0
conditional-5-reversed,conditional,53,answer,no,no,True,1.0,1.0,1.0,0.0
ordering-4-reversed,ordering,54,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
arithmetic-2-True-plain,arithmetic,55,answer,22,22,True,0.99,0.99,0.99,0.0002000000000000002
decimal-5-plain,decimal,56,answer,equal,equal,True,1.0,1.0,1.0,0.0
retrieval-16-end-1-explicit,retrieval,57,answer,C566,C566,True,1.0,1.0,1.0,0.0
retrieval-128-middle-2-plain,retrieval,58,answer,C396,C396,True,1.0,1.0,1.0,0.0
quantifiers-1-plain,quantifiers,59,answer,no,no,True,1.0,1.0,1.0,0.0
conditional-2-explicit,conditional,60,answer,yes,yes,True,1.0,1.0,1.0,0.0
prerequisite-3-False-reversed,prerequisite,61,answer,yes,yes,True,0.99,1.0,1.0,0.0
object_tracking-7-reversed,object_tracking,62,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-512-middle-0-plain,retrieval,63,answer,C499,C499,True,1.0,1.0,1.0,0.0
arithmetic-5-False-plain,arithmetic,64,answer,167,167,True,1.0,1.0,1.0,0.0
arithmetic-5-False-reversed,arithmetic,65,answer,167,167,True,1.0,1.0,1.0,0.0
prerequisite-1-True-reversed,prerequisite,66,answer,no,no,True,1.0,1.0,1.0,0.0
negation-1-explicit,negation,67,answer,yes,yes,True,1.0,1.0,1.0,0.0
prerequisite-1-False-plain,prerequisite,68,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional-1-reversed,conditional,69,answer,cannot_be_determined,cannot_be_determined,True,0.59,0.72,0.72,0.15680000000000002
prerequisite-2-True-plain,prerequisite,70,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-1-True-reversed,arithmetic,71,answer,15,15,True,0.96,0.97,0.97,0.0018000000000000017
quantifiers-2-plain,quantifiers,72,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
quantifiers-5-explicit,quantifiers,73,answer,yes,yes,True,0.62,0.74,0.74,0.12560000000000002
retrieval-16-start-0-plain,retrieval,74,answer,C000,C000,True,1.0,1.0,1.0,0.0
retrieval-512-middle-0-explicit,retrieval,75,answer,C499,C499,True,1.0,1.0,1.0,0.0
retrieval-128-end-2-plain,retrieval,76,answer,C733,C733,True,1.0,1.0,1.0,0.0
retrieval-128-start-2-plain,retrieval,77,answer,C022,C022,True,1.0,1.0,1.0,0.0
quantifiers-7-reversed,quantifiers,78,answer,cannot_be_determined,cannot_be_determined,True,0.94,0.96,0.96,0.003200000000000003
ordering-1-explicit,ordering,79,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
retrieval-128-end-0-plain,retrieval,80,answer,C711,C711,True,1.0,1.0,1.0,0.0
retrieval-512-middle-1-explicit,retrieval,81,answer,C510,C510,True,1.0,1.0,1.0,0.0
conditional-1-plain,conditional,82,answer,cannot_be_determined,cannot_be_determined,True,0.62,0.75,0.75,0.125
quantifiers-4-reversed,quantifiers,83,answer,no,no,True,1.0,1.0,1.0,0.0
quantifiers-5-reversed,quantifiers,84,answer,yes,yes,True,0.87,0.92,0.92,0.011399999999999993
arithmetic-1-False-plain,arithmetic,85,answer,15,15,True,1.0,1.0,1.0,0.0
retrieval-16-middle-0-explicit,retrieval,86,answer,C296,C296,True,1.0,1.0,1.0,0.0
negation-2-reversed,negation,87,answer,yes,yes,True,0.94,0.96,0.96,0.003200000000000003
decimal-5-explicit,decimal,88,answer,equal,equal,True,0.98,0.98,0.98,0.0006000000000000007
conditional-1-explicit,conditional,89,answer,cannot_be_determined,cannot_be_determined,True,0.67,0.78,0.78,0.0968
quantifiers-3-plain,quantifiers,90,answer,cannot_be_determined,cannot_be_determined,True,0.99,0.99,0.99,0.0002000000000000002
evidence-4-plain,evidence,91,answer,yes,yes,True,0.89,0.93,0.93,0.009799999999999993
conditional-2-reversed,conditional,92,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-16-end-1-plain,retrieval,93,answer,C566,C566,True,1.0,1.0,1.0,0.0
retrieval-512-end-1-reversed,retrieval,94,answer,C972,C972,True,1.0,1.0,1.0,0.0
ordering-0-reversed,ordering,95,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-128-middle-2-plain,retrieval,96,answer,C396,C396,True,1.0,1.0,1.0,0.0
decimal-0-plain,decimal,97,answer,second,second,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-512-start-1-plain,retrieval,98,answer,C011,C011,True,1.0,1.0,1.0,0.0
object_tracking-6-reversed,object_tracking,99,answer,office,office,True,1.0,1.0,1.0,0.0
retrieval-128-middle-1-reversed,retrieval,100,answer,C385,C385,True,1.0,1.0,1.0,0.0
retrieval-128-start-1-reversed,retrieval,101,answer,C011,C011,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-reversed,retrieval,102,answer,C011,C011,True,1.0,1.0,1.0,0.0
object_tracking-5-plain,object_tracking,103,answer,garden,garden,True,1.0,1.0,1.0,0.0
evidence-2-reversed,evidence,104,answer,no,no,True,1.0,1.0,1.0,0.0
quantifiers-5-explicit,quantifiers,105,answer,yes,yes,True,0.61,0.74,0.74,0.12560000000000002
ordering-2-reversed,ordering,106,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
quantifiers-5-plain,quantifiers,107,answer,yes,yes,True,0.73,0.82,0.82,0.061400000000000024
decimal-0-reversed,decimal,108,answer,second,second,True,0.99,1.0,1.0,0.0
retrieval-16-middle-2-plain,retrieval,109,answer,C318,C318,True,1.0,1.0,1.0,0.0
retrieval-128-middle-0-plain,retrieval,110,answer,C374,C374,True,1.0,1.0,1.0,0.0
quantifiers-2-explicit,quantifiers,111,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
arithmetic-3-True-plain,arithmetic,112,answer,44,44,True,0.99,0.99,0.99,0.0002000000000000002
quantifiers-6-explicit,quantifiers,113,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-2-plain,object_tracking,114,answer,garden,garden,True,1.0,1.0,1.0,0.0
arithmetic-4-False-reversed,arithmetic,115,answer,92,92,True,1.0,1.0,1.0,0.0
retrieval-512-end-1-reversed,retrieval,116,answer,C972,C972,True,1.0,1.0,1.0,0.0
ordering-1-explicit,ordering,117,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
evidence-3-explicit,evidence,118,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-128-middle-1-explicit,retrieval,119,answer,C385,C385,True,1.0,1.0,1.0,0.0
decimal-5-explicit,decimal,120,answer,equal,equal,True,0.98,0.98,0.98,0.0006000000000000007
retrieval-128-start-0-reversed,retrieval,121,answer,C000,C000,True,1.0,1.0,1.0,0.0
retrieval-16-start-2-plain,retrieval,122,answer,C022,C022,True,1.0,1.0,1.0,0.0
arithmetic-3-False-plain,arithmetic,123,answer,44,44,True,1.0,1.0,1.0,0.0
decimal-0-reversed,decimal,124,answer,second,second,True,0.99,0.99,0.99,0.0002000000000000002
prerequisite-2-False-explicit,prerequisite,125,answer,yes,yes,True,1.0,1.0,1.0,0.0
object_tracking-1-plain,object_tracking,126,answer,hall,hall,True,1.0,1.0,1.0,0.0
object_tracking-0-explicit,object_tracking,127,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-reversed,retrieval,128,answer,C555,C555,True,1.0,1.0,1.0,0.0
conditional-0-plain,conditional,129,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-16-middle-0-reversed,retrieval,130,answer,C296,C296,True,1.0,1.0,1.0,0.0
retrieval-16-middle-1-reversed,retrieval,131,answer,C307,C307,True,1.0,1.0,1.0,0.0
quantifiers-4-plain,quantifiers,132,answer,no,no,True,1.0,1.0,1.0,0.0
quantifiers-7-explicit,quantifiers,133,answer,cannot_be_determined,cannot_be_determined,True,0.94,0.96,0.96,0.003200000000000003
conditional-4-plain,conditional,134,answer,no,no,True,0.99,1.0,1.0,0.0
quantifiers-1-explicit,quantifiers,135,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-middle-0-plain,retrieval,136,answer,C499,C499,True,1.0,1.0,1.0,0.0
retrieval-128-end-2-reversed,retrieval,137,answer,C733,C733,True,1.0,1.0,1.0,0.0
negation-1-reversed,negation,138,answer,yes,yes,True,0.76,0.84,0.84,0.05120000000000001
conditional-3-explicit,conditional,139,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-128-middle-2-reversed,retrieval,140,answer,C396,C396,True,1.0,1.0,1.0,0.0
arithmetic-4-False-reversed,arithmetic,141,answer,92,92,True,1.0,1.0,1.0,0.0
object_tracking-0-plain,object_tracking,142,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
object_tracking-4-plain,object_tracking,143,answer,hall,hall,True,1.0,1.0,1.0,0.0
conditional-6-plain,conditional,144,answer,cannot_be_determined,no,False,0.54,0.31,0.69,0.9521999999999998
arithmetic-1-False-reversed,arithmetic,145,answer,15,15,True,0.99,1.0,1.0,0.0
decimal-4-explicit,decimal,146,answer,second,second,True,1.0,1.0,1.0,0.0
object_tracking-3-explicit,object_tracking,147,answer,office,office,True,1.0,1.0,1.0,0.0
retrieval-16-start-0-reversed,retrieval,148,answer,C000,C000,True,1.0,1.0,1.0,0.0
arithmetic-3-True-plain,arithmetic,149,answer,44,44,True,0.99,0.99,0.99,0.0002000000000000002
decimal-0-plain,decimal,150,answer,second,second,True,0.99,0.99,0.99,0.0002000000000000002
conditional-4-explicit,conditional,151,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-512-end-0-reversed,retrieval,152,answer,C961,C961,True,1.0,1.0,1.0,0.0
prerequisite-1-False-reversed,prerequisite,153,answer,yes,yes,True,1.0,1.0,1.0,0.0
evidence-1-reversed,evidence,154,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
prerequisite-1-False-plain,prerequisite,155,answer,yes,yes,True,1.0,1.0,1.0,0.0
arithmetic-0-False-reversed,arithmetic,156,answer,7,7,True,1.0,1.0,1.0,0.0
quantifiers-4-plain,quantifiers,157,answer,no,no,True,1.0,1.0,1.0,0.0
quantifiers-3-explicit,quantifiers,158,answer,cannot_be_determined,cannot_be_determined,True,0.98,0.99,0.99,0.0002000000000000002
negation-3-reversed,negation,159,answer,no,no,True,1.0,1.0,1.0,0.0
conditional-0-reversed,conditional,160,answer,no,no,True,1.0,1.0,1.0,0.0
conditional-7-plain,conditional,161,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-512-start-2-explicit,retrieval,162,answer,C022,C022,True,1.0,1.0,1.0,0.0
conditional-7-explicit,conditional,163,answer,yes,yes,True,1.0,1.0,1.0,0.0
prerequisite-3-True-explicit,prerequisite,164,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-3-False-explicit,arithmetic,165,answer,44,44,True,1.0,1.0,1.0,0.0
retrieval-128-end-1-explicit,retrieval,166,answer,C722,C722,True,1.0,1.0,1.0,0.0
prerequisite-3-True-reversed,prerequisite,167,answer,no,no,True,1.0,1.0,1.0,0.0
conditional-2-reversed,conditional,168,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-512-middle-0-plain,retrieval,169,answer,C499,C499,True,1.0,1.0,1.0,0.0
evidence-5-plain,evidence,170,answer,no,no,True,1.0,1.0,1.0,0.0
prerequisite-1-True-plain,prerequisite,171,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-2-False-reversed,arithmetic,172,answer,22,22,True,1.0,1.0,1.0,0.0
retrieval-128-start-0-plain,retrieval,173,answer,C000,C000,True,1.0,1.0,1.0,0.0
conditional-0-explicit,conditional,174,answer,no,no,True,1.0,1.0,1.0,0.0
quantifiers-3-explicit,quantifiers,175,answer,cannot_be_determined,cannot_be_determined,True,0.98,0.99,0.99,0.0002000000000000002
retrieval-512-middle-0-explicit,retrieval,176,answer,C499,C499,True,1.0,1.0,1.0,0.0
evidence-4-explicit,evidence,177,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
arithmetic-4-True-reversed,arithmetic,178,answer,92,92,True,1.0,1.0,1.0,0.0
evidence-1-plain,evidence,179,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
prerequisite-2-False-plain,prerequisite,180,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional-6-reversed,conditional,181,answer,cannot_be_determined,no,False,0.68,0.21,0.79,1.2482000000000002
arithmetic-5-False-plain,arithmetic,182,answer,167,167,True,1.0,1.0,1.0,0.0
arithmetic-5-False-explicit,arithmetic,183,answer,167,167,True,1.0,1.0,1.0,0.0
decimal-1-plain,decimal,184,answer,first,first,True,1.0,1.0,1.0,0.0
retrieval-16-middle-1-plain,retrieval,185,answer,C307,C307,True,1.0,1.0,1.0,0.0
negation-0-reversed,negation,186,answer,no,no,True,1.0,1.0,1.0,0.0
prerequisite-1-True-explicit,prerequisite,187,answer,no,no,True,1.0,1.0,1.0,0.0
conditional-0-reversed,conditional,188,answer,no,no,True,1.0,1.0,1.0,0.0
evidence-1-explicit,evidence,189,answer,cannot_be_determined,cannot_be_determined,True,0.99,1.0,1.0,0.0
retrieval-16-start-0-reversed,retrieval,190,answer,C000,C000,True,1.0,1.0,1.0,0.0
arithmetic-1-True-plain,arithmetic,191,answer,15,15,True,0.98,0.98,0.98,0.0008000000000000008
conditional-2-explicit,conditional,192,answer,yes,yes,True,1.0,1.0,1.0,0.0
quantifiers-6-plain,quantifiers,193,answer,no,no,True,1.0,1.0,1.0,0.0
negation-2-explicit,negation,194,answer,yes,yes,True,1.0,1.0,1.0,0.0
object_tracking-7-reversed,object_tracking,195,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-512-start-0-reversed,retrieval,196,answer,C000,C000,True,1.0,1.0,1.0,0.0
retrieval-128-end-0-explicit,retrieval,197,answer,C711,C711,True,1.0,1.0,1.0,0.0
retrieval-512-end-2-explicit,retrieval,198,answer,C983,C983,True,1.0,1.0,1.0,0.0
conditional-6-explicit,conditional,199,answer,cannot_be_determined,cannot_be_determined,True,0.27,0.52,0.52,0.4608
arithmetic-4-True-reversed,arithmetic,200,answer,92,92,True,1.0,1.0,1.0,0.0
arithmetic-3-False-reversed,arithmetic,201,answer,44,44,True,1.0,1.0,1.0,0.0
arithmetic-0-True-plain,arithmetic,202,answer,7,7,True,0.99,0.99,0.99,0.0002000000000000002
quantifiers-5-plain,quantifiers,203,answer,yes,yes,True,0.71,0.81,0.81,0.06859999999999998
retrieval-128-start-0-explicit,retrieval,204,answer,C000,C000,True,1.0,1.0,1.0,0.0
ordering-0-plain,ordering,205,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-16-middle-2-explicit,retrieval,206,answer,C318,C318,True,1.0,1.0,1.0,0.0
evidence-0-plain,evidence,207,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
retrieval-512-start-2-plain,retrieval,208,answer,C022,C022,True,1.0,1.0,1.0,0.0
retrieval-128-middle-1-plain,retrieval,209,answer,C385,C385,True,1.0,1.0,1.0,0.0
conditional-7-reversed,conditional,210,answer,yes,yes,True,1.0,1.0,1.0,0.0
object_tracking-6-reversed,object_tracking,211,answer,office,office,True,1.0,1.0,1.0,0.0
retrieval-16-start-2-plain,retrieval,212,answer,C022,C022,True,1.0,1.0,1.0,0.0
prerequisite-0-False-plain,prerequisite,213,answer,yes,yes,True,1.0,1.0,1.0,0.0
arithmetic-4-False-plain,arithmetic,214,answer,92,92,True,1.0,1.0,1.0,0.0
prerequisite-1-False-plain,prerequisite,215,answer,yes,yes,True,1.0,1.0,1.0,0.0
decimal-4-reversed,decimal,216,answer,second,second,True,1.0,1.0,1.0,0.0
prerequisite-2-False-explicit,prerequisite,217,answer,yes,yes,True,1.0,1.0,1.0,0.0
negation-0-explicit,negation,218,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-7-plain,object_tracking,219,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
prerequisite-3-False-plain,prerequisite,220,answer,yes,yes,True,0.99,1.0,1.0,0.0
evidence-2-reversed,evidence,221,answer,no,no,True,1.0,1.0,1.0,0.0
ordering-1-plain,ordering,222,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
decimal-0-reversed,decimal,223,answer,second,second,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-128-middle-1-reversed,retrieval,224,answer,C385,C385,True,1.0,1.0,1.0,0.0
evidence-0-plain,evidence,225,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
retrieval-16-end-1-explicit,retrieval,226,answer,C566,C566,True,1.0,1.0,1.0,0.0
retrieval-128-start-1-plain,retrieval,227,answer,C011,C011,True,1.0,1.0,1.0,0.0
decimal-1-explicit,decimal,228,answer,first,first,True,1.0,1.0,1.0,0.0
quantifiers-1-explicit,quantifiers,229,answer,no,no,True,1.0,1.0,1.0,0.0
decimal-1-reversed,decimal,230,answer,first,first,True,1.0,1.0,1.0,0.0
arithmetic-0-False-plain,arithmetic,231,answer,7,7,True,1.0,1.0,1.0,0.0
quantifiers-7-reversed,quantifiers,232,answer,cannot_be_determined,cannot_be_determined,True,0.92,0.95,0.95,0.0050000000000000044
negation-0-plain,negation,233,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-4-False-plain,arithmetic,234,answer,92,92,True,1.0,1.0,1.0,0.0
quantifiers-4-reversed,quantifiers,235,answer,no,no,True,1.0,1.0,1.0,0.0
negation-3-explicit,negation,236,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-1-False-reversed,arithmetic,237,answer,15,15,True,0.99,1.0,1.0,0.0
decimal-2-reversed,decimal,238,answer,second,second,True,0.99,1.0,1.0,0.0
object_tracking-6-reversed,object_tracking,239,answer,office,office,True,1.0,1.0,1.0,0.0
quantifiers-3-reversed,quantifiers,240,answer,cannot_be_determined,cannot_be_determined,True,0.99,0.99,0.99,0.0002000000000000002
object_tracking-2-explicit,object_tracking,241,answer,garden,garden,True,1.0,1.0,1.0,0.0
evidence-3-reversed,evidence,242,answer,yes,yes,True,1.0,1.0,1.0,0.0
negation-1-reversed,negation,243,answer,yes,yes,True,0.8,0.87,0.87,0.033800000000000004
retrieval-16-end-1-reversed,retrieval,244,answer,C566,C566,True,1.0,1.0,1.0,0.0
quantifiers-7-plain,quantifiers,245,answer,cannot_be_determined,cannot_be_determined,True,0.96,0.98,0.98,0.0008000000000000008
evidence-2-explicit,evidence,246,answer,no,no,True,1.0,1.0,1.0,0.0
decimal-3-reversed,decimal,247,answer,first,first,True,1.0,1.0,1.0,0.0
arithmetic-4-False-reversed,arithmetic,248,answer,92,92,True,1.0,1.0,1.0,0.0
prerequisite-0-False-reversed,prerequisite,249,answer,yes,yes,True,0.99,1.0,1.0,0.0
retrieval-128-start-2-plain,retrieval,250,answer,C022,C022,True,1.0,1.0,1.0,0.0
quantifiers-0-reversed,quantifiers,251,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-128-start-1-explicit,retrieval,252,answer,C011,C011,True,1.0,1.0,1.0,0.0
prerequisite-1-True-explicit,prerequisite,253,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-128-middle-2-explicit,retrieval,254,answer,C396,C396,True,1.0,1.0,1.0,0.0
retrieval-128-end-1-plain,retrieval,255,answer,C722,C722,True,1.0,1.0,1.0,0.0
ordering-3-explicit,ordering,256,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-128-end-0-reversed,retrieval,257,answer,C711,C711,True,1.0,1.0,1.0,0.0
arithmetic-3-False-plain,arithmetic,258,answer,44,44,True,1.0,1.0,1.0,0.0
ordering-0-reversed,ordering,259,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
arithmetic-2-False-reversed,arithmetic,260,answer,22,22,True,1.0,1.0,1.0,0.0
arithmetic-1-False-plain,arithmetic,261,answer,15,15,True,1.0,1.0,1.0,0.0
ordering-4-plain,ordering,262,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
prerequisite-0-True-explicit,prerequisite,263,answer,no,no,True,1.0,1.0,1.0,0.0
ordering-2-explicit,ordering,264,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
retrieval-512-middle-2-explicit,retrieval,265,answer,C521,C521,True,1.0,1.0,1.0,0.0
retrieval-512-end-2-explicit,retrieval,266,answer,C983,C983,True,1.0,1.0,1.0,0.0
retrieval-16-start-2-reversed,retrieval,267,answer,C022,C022,True,1.0,1.0,1.0,0.0
retrieval-512-start-1-explicit,retrieval,268,answer,C011,C011,True,1.0,1.0,1.0,0.0
conditional-1-reversed,conditional,269,answer,cannot_be_determined,cannot_be_determined,True,0.61,0.74,0.74,0.13520000000000001
prerequisite-0-True-reversed,prerequisite,270,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-2-False-plain,arithmetic,271,answer,22,22,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-reversed,retrieval,272,answer,C011,C011,True,1.0,1.0,1.0,0.0
retrieval-512-middle-1-reversed,retrieval,273,answer,C510,C510,True,1.0,1.0,1.0,0.0
ordering-1-plain,ordering,274,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
object_tracking-1-plain,object_tracking,275,answer,hall,hall,True,1.0,1.0,1.0,0.0
arithmetic-0-True-reversed,arithmetic,276,answer,7,7,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-128-middle-0-plain,retrieval,277,answer,C374,C374,True,1.0,1.0,1.0,0.0
decimal-4-explicit,decimal,278,answer,second,second,True,1.0,1.0,1.0,0.0
ordering-4-reversed,ordering,279,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
ordering-4-explicit,ordering,280,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
object_tracking-1-explicit,object_tracking,281,answer,hall,hall,True,1.0,1.0,1.0,0.0
negation-2-plain,negation,282,answer,yes,yes,True,0.94,0.96,0.96,0.003200000000000003
quantifiers-7-explicit,quantifiers,283,answer,cannot_be_determined,cannot_be_determined,True,0.94,0.96,0.96,0.003200000000000003
retrieval-16-start-2-explicit,retrieval,284,answer,C022,C022,True,1.0,1.0,1.0,0.0
prerequisite-2-True-plain,prerequisite,285,answer,no,no,True,1.0,1.0,1.0,0.0
negation-3-explicit,negation,286,answer,no,no,True,1.0,1.0,1.0,0.0
ordering-0-reversed,ordering,287,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-16-start-0-reversed,retrieval,288,answer,C000,C000,True,1.0,1.0,1.0,0.0
arithmetic-5-False-explicit,arithmetic,289,answer,167,167,True,1.0,1.0,1.0,0.0
ordering-0-explicit,ordering,290,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-128-start-2-explicit,retrieval,291,answer,C022,C022,True,1.0,1.0,1.0,0.0
evidence-1-reversed,evidence,292,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
