id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
object_tracking-0-reversed,object_tracking,"{""item"": ""0"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,354,48,360.18,"{""answer"": {""kitchen"": 3}}"
object_tracking-0-explicit,object_tracking,"{""item"": ""0"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,379,48,269.25,"{""answer"": {""kitchen"": 3}}"
object_tracking-1-plain,object_tracking,"{""item"": ""1"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,354,47,281.83,"{""answer"": {""hall"": 3}}"
object_tracking-1-reversed,object_tracking,"{""item"": ""1"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,354,47,323.49,"{""answer"": {""hall"": 3}}"
object_tracking-1-explicit,object_tracking,"{""item"": ""1"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,379,47,315.86,"{""answer"": {""hall"": 3}}"
object_tracking-2-plain,object_tracking,"{""item"": ""2"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,354,48,304.9,"{""answer"": {""garden"": 3}}"
object_tracking-2-reversed,object_tracking,"{""item"": ""2"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,354,48,283.29,"{""answer"": {""garden"": 3}}"
object_tracking-2-explicit,object_tracking,"{""item"": ""2"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,379,48,302.07,"{""answer"": {""garden"": 3}}"
object_tracking-3-plain,object_tracking,"{""item"": ""3"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,354,47,295.24,"{""answer"": {""office"": 3}}"
object_tracking-3-reversed,object_tracking,"{""item"": ""3"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,354,47,287.35,"{""answer"": {""office"": 3}}"
object_tracking-3-explicit,object_tracking,"{""item"": ""3"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,379,47,305.29,"{""answer"": {""office"": 3}}"
object_tracking-4-plain,object_tracking,"{""item"": ""4"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,369,47,324.4,"{""answer"": {""hall"": 3}}"
object_tracking-4-reversed,object_tracking,"{""item"": ""4"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,369,47,274.04,"{""answer"": {""hall"": 3}}"
object_tracking-4-explicit,object_tracking,"{""item"": ""4"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,394,47,303.54,"{""answer"": {""hall"": 3}}"
object_tracking-5-plain,object_tracking,"{""item"": ""5"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,369,48,310.43,"{""answer"": {""garden"": 3}}"
object_tracking-5-reversed,object_tracking,"{""item"": ""5"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,369,48,295.5,"{""answer"": {""garden"": 3}}"
object_tracking-5-explicit,object_tracking,"{""item"": ""5"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,394,48,298.34,"{""answer"": {""garden"": 3}}"
object_tracking-6-plain,object_tracking,"{""item"": ""6"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,369,47,313.41,"{""answer"": {""office"": 3}}"
object_tracking-6-reversed,object_tracking,"{""item"": ""6"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,369,47,415.75,"{""answer"": {""office"": 3}}"
object_tracking-6-explicit,object_tracking,"{""item"": ""6"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,394,47,299.72,"{""answer"": {""office"": 3}}"
object_tracking-7-plain,object_tracking,"{""item"": ""7"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,369,48,303.05,"{""answer"": {""kitchen"": 3}}"
object_tracking-7-reversed,object_tracking,"{""item"": ""7"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,369,48,263.46,"{""answer"": {""kitchen"": 3}}"
object_tracking-7-explicit,object_tracking,"{""item"": ""7"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,394,48,313.12,"{""answer"": {""kitchen"": 3}}"
ordering-0-plain,ordering,"{""item"": ""0"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,350,48,371.26,"{""answer"": {""Davi"": 3}}"
ordering-0-reversed,ordering,"{""item"": ""0"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,350,48,269.01,"{""answer"": {""Davi"": 3}}"
ordering-0-explicit,ordering,"{""item"": ""0"", ""mode"": ""explicit""}",3,3,1.0,3,1.0,1.0,375,48,311.25,"{""answer"": {""Davi"": 3}}"
ordering-1-plain,ordering,"{""item"": ""1"", ""mode"": ""plain""}",3,3,1.0,3,1.0,1.0,351,47,299.56,"{""answer"": {""Ben"": 3}}"
ordering-1-reversed,ordering,"{""item"": ""1"", ""mode"": ""reversed""}",3,3,1.0,3,1.0,1.0,351,47,311.19,"{""answer"": {""Ben"": 3}}"
